name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
Ocs Inventory 跨站脚本漏洞,CNNVD-202401-276,2024-01-04,2024-01-12,,中危,跨站脚本,Ocs Inventory是Ocs公司的一种资产管理解决方案。使用户能够盘点 It 资产。 Ocs Inventory 存在跨站脚本漏洞，该漏洞源于允许存储带有特殊字符的电子邮件模板，从而导致存储型跨站脚本。,CVE-2023-3726,
Commonmarker 输入验证错误漏洞,CNNVD-202401-282,2024-01-04,2024-01-12,,超危,输入验证错误,Commonmarker是Garen Torikian个人开发者的一个 comrak（CommonMark 解析器）的 Ruby 包装器。 CommonMarker 0.23.4之前版本存在输入验证错误漏洞，该漏洞源于存在整数溢出漏洞。攻击者可利用该漏洞导致堆内存损坏，并泄漏信息或执行远程代码。,CVE-2024-22051,
iodine 路径遍历漏洞,CNNVD-202401-283,2024-01-04,2024-01-11,,高危,路径遍历,iodine是Bo个人开发者的一个用于实时 Ruby 应用程序的快速并发 Web 应用程序服务器。 Iodine 0.7.33之前版本存在路径遍历漏洞，该漏洞源于静态文件服务中存在路径遍历，远程攻击者利用该漏洞可以通过恶意 URL 读取公用文件夹之外的文件。,CVE-2024-22050,
Travel Website SQL注入漏洞,CNNVD-202401-271,2024-01-04,2024-01-05,,超危,SQL注入,Travel Website是一个基于PHP的旅游网站。 Travel Website v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 hotelDetails.php 页面的 hotelId 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50864,
Travel Website SQL注入漏洞,CNNVD-202401-292,2024-01-04,2024-01-05,,超危,SQL注入,Travel Website是一个基于PHP的旅游网站。 Travel Website v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 loginAction.php 页面的 username 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50866,
Kashipara Billing Software SQL注入漏洞,CNNVD-202401-263,2024-01-04,2024-01-05,,超危,SQL注入,Kashipara Billing Software是印度Kashipara公司的一款应用程序。 Kashipara Billing Software v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 submit_material_list.php 页面的 custmer_details 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-49666,
Kashipara Billing Software SQL注入漏洞,CNNVD-202401-266,2024-01-04,2024-01-05,,超危,SQL注入,Kashipara Billing Software是印度Kashipara公司的一款应用程序。 Kashipara Billing Software v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 buyer_detail_submit.php 页面的 buyer_address 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-49633,
Travel Website SQL注入漏洞,CNNVD-202401-272,2024-01-04,2024-01-05,,超危,SQL注入,Travel Website是一个基于PHP的旅游网站。 Travel Website v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 generateReceipt.php 页面的 hotelIDHidden 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50863,
class.upload.php 代码问题漏洞,CNNVD-202401-274,2024-01-04,2024-01-12,,中危,代码问题,class.upload.php是此类为您管理文件上传。 class.upload.php 存在代码问题漏洞，该漏洞源于不会对上传的文件进行深入检查，从而在使用默认配置时导致跨站脚本。,CVE-2023-6551,
Audited 竞争条件问题漏洞,CNNVD-202401-291,2024-01-04,2024-01-11,,低危,竞争条件问题,Audited是Collective Idea开源的一个 ORM 扩展。用于记录对模型的所有更改。 Audited 4.0.0至5.3.3之前版本存在安全漏洞，该漏洞源于存在条件竞争漏洞。,CVE-2024-22047,
SideQuest 输入验证错误漏洞,CNNVD-202401-287,2024-01-04,2024-01-15,,高危,输入验证错误,SideQuest是SideQuest开源的一个游戏商店应用程序。 SideQuest 0.10.35之前版本存在输入验证错误漏洞，该漏洞源于允许攻击者通过恶意深度链接实现一键远程执行代码。,CVE-2024-21625,
Kashipara Billing Software SQL注入漏洞,CNNVD-202401-278,2024-01-04,2024-01-05,,超危,SQL注入,Kashipara Billing Software是印度Kashipara公司的一款应用程序。 Kashipara Billing Software v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 material_bill.php?action=itemRelation 页面的 itemnameid 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-49622,
Online Notice Board System SQL注入漏洞,CNNVD-202401-262,2024-01-04,2024-01-05,,超危,SQL注入,Online Notice Board System是一个网上布告栏系统。 Online Notice Board System v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 user/update_profile.php 页面的 dd 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50753,
Online Notice Board System 代码问题漏洞,CNNVD-202401-275,2024-01-04,2024-01-11,,高危,代码问题,Online Notice Board System是一个网上布告栏系统。 Online Notice Board System v1.0 版本存在安全漏洞，该漏洞源于 user/update_profile_pic.php 页面的 f 参数存在不安全文件上传漏洞。,CVE-2023-50760,
SPIP 跨站脚本漏洞,CNNVD-202401-253,2024-01-04,2024-01-31,,中危,跨站脚本,SPIP是SPIP的一个用于创建 Internet 站点的免费软件。 SPIP 4.1.3 之前、4.2.7 之前版本存在跨站脚本漏洞，该漏洞源于ecrire/public/assembler.php 中存在跨站脚本。,CVE-2023-52322,
ViewComponent 跨站脚本漏洞,CNNVD-202401-279,2024-01-04,2024-01-15,,中危,跨站脚本,ViewComponent是用于在 Ruby on Rails 中构建可重用、可测试和封装视图组件的框架。 ViewComponent 3.9.0之前版本存在跨站脚本漏洞，该漏洞源于view_component-gem组件存在跨站脚本（XSS）漏洞。,CVE-2024-21636,
Travel Website SQL注入漏洞,CNNVD-202401-289,2024-01-04,2024-01-05,,超危,SQL注入,Travel Website是一个基于PHP的旅游网站。 Travel Website v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 signupAction.php 页面的 username 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50867,
Online Notice Board System SQL注入漏洞,CNNVD-202401-260,2024-01-04,2024-01-05,,超危,SQL注入,Online Notice Board System是一个网上布告栏系统。 Online Notice Board System v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 login.php 页面的 e 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50752,
Travel Website SQL注入漏洞,CNNVD-202401-273,2024-01-04,2024-01-11,,超危,SQL注入,Travel Website是一个基于PHP的旅游网站。 Travel Website v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 booking.php 页面的 hotelIDHidden 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50862,
Kashipara Billing Software SQL注入漏洞,CNNVD-202401-268,2024-01-04,2024-01-05,,超危,SQL注入,Kashipara Billing Software是印度Kashipara公司的一款应用程序。 Kashipara Billing Software v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 partylist_edit_submit.php 页面的 id 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-49625,
Kashipara Billing Software SQL注入漏洞,CNNVD-202401-269,2024-01-04,2024-01-11,,超危,SQL注入,Kashipara Billing Software是印度Kashipara公司的一款应用程序。 Kashipara Billing Software v1.0 版本存在安全漏洞，该漏洞源于在处理 material_bill.php 页面的 cancelid 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-49624,
Kashipara Billing Software SQL注入漏洞,CNNVD-202401-265,2024-01-04,2024-01-05,,超危,SQL注入,Kashipara Billing Software是印度Kashipara公司的一款应用程序。 Kashipara Billing Software v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 buyer_invoice_submit.php 页面的 customer_details 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-49639,
Online Notice Board System SQL注入漏洞,CNNVD-202401-261,2024-01-04,2024-01-05,,超危,SQL注入,Online Notice Board System是一个网上布告栏系统。 Online Notice Board System v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 registration.php 页面的 dd 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50743,
zlib 缓冲区错误漏洞,CNNVD-202401-257,2024-01-04,2024-01-11,,中危,缓冲区错误,zlib是美国Mark Adler个人开发者的一个通用的数据压缩库。 zlib存在安全漏洞，该漏洞源于存在缓冲区溢出漏洞，导致deflate.c出现内存损坏。,CVE-2023-6992,
Travel Website SQL注入漏洞,CNNVD-202401-270,2024-01-04,2024-01-05,,超危,SQL注入,Travel Website是一个基于PHP的旅游网站。 Travel Website v1.0 版本存在SQL注入漏洞，该漏洞源于在处理 hotelSearch.php 页面的 city 参数时没有经过过滤就将数据发送到数据库进行处理。,CVE-2023-50865,
QNAP Systems Video Station 操作系统命令注入漏洞,CNNVD-202401-347,2024-01-05,2024-01-31,,高危,授权问题,QNAP Systems Video Station是中国威联通科技（QNAP Systems）公司的一款视频管理和播放应用程序。 QNAP Systems Video Station 5.7.2 ( 2023/11/23 ) 版本之前存在操作系统命令注入漏洞，该漏洞源于存在操作系统命令注入漏洞，该漏洞可能允许用户通过网络执行命令。,CVE-2023-41288,
WordPress Plugin Republish Old Posts 跨站请求伪造漏洞,CNNVD-202401-311,2024-01-05,2024-01-15,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Republish Old Posts 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52145,
WordPress Plugin Dynamic Content 跨站请求伪造漏洞,CNNVD-202401-324,2024-01-05,2024-01-11,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Dynamic Content 存在安全漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52150,
WordPress Plugin Custom Twitter Feeds 跨站请求伪造漏洞,CNNVD-202401-314,2024-01-05,2024-01-12,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Custom Twitter Feeds 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52136,
WordPress Plugin WP Tabs 跨站脚本漏洞,CNNVD-202401-336,2024-01-05,2024-01-11,,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Tabs 存在跨站脚本漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52124,
WordPress Plugin White Label 跨站请求伪造漏洞,CNNVD-202401-316,2024-01-05,2024-01-12,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin White Label 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52128,
Online Food Ordering System SQL注入漏洞,CNNVD-202401-352,2024-01-05,2024-01-15,,超危,SQL注入,Online Food Ordering System是Carlo Montero个人开发者的一个在线食品订购系统。 CodeAstro Online Food Ordering System 1.0版本存在SQL注入漏洞，该漏洞源于组件Admin Panel中的/admin/包含未知代码，通过参数 Username导致SQL注入。,CVE-2024-0247,
WordPress Plugin Uncanny Automator 信息泄露漏洞,CNNVD-202401-331,2024-01-05,2024-01-11,,中危,信息泄露,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Uncanny Automator 存在信息泄露漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52151,
WordPress Plugin JS Help Desk 代码问题漏洞,CNNVD-202401-334,2024-01-05,2024-01-12,,超危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin JS Help Desk 存在代码问题漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2022-46839,
QNAP Systems QuMagie SQL注入漏洞,CNNVD-202401-340,2024-01-05,2024-01-11,,高危,SQL注入,QNAP Systems QuMagie是中国威联通科技（QNAP Systems）公司的一款 QTS 照片管理应用程序。 QNAP Systems QuMagie 2.2.1 版本之前存在SQL注入漏洞，该漏洞源于存在一个 SQL 注入漏洞，该漏洞可能允许经过身份验证的用户通过网络注入恶意代码。,CVE-2023-47219,
WordPress Plugin Awesome Support 跨站请求伪造漏洞,CNNVD-202401-309,2024-01-05,2024-01-10,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Awesome Support 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-51538,
WordPress Plugin Send Users Email 信息泄露漏洞,CNNVD-202401-329,2024-01-05,2024-01-11,,中危,信息泄露,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Send Users Email 存在信息泄露漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52126,
WordPress Plugin WP Job Portal 跨站请求伪造漏洞,CNNVD-202401-320,2024-01-05,2024-01-12,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin WP Job Portal 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52184,
WordPress Plugin Affiliates Manager 信息泄露漏洞,CNNVD-202401-330,2024-01-05,2024-01-11,,中危,信息泄露,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Affiliates Manager 存在信息泄露漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52148,
WordPress Plugin NitroPack 跨站请求伪造漏洞,CNNVD-202401-302,2024-01-05,2024-01-12,,高危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin NitroPack 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52121,
WordPress Plugin Doofinder WP and WooCommerce Search 跨站请求伪造漏洞,CNNVD-202401-305,2024-01-05,2024-01-11,,中危,跨站请求伪造,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Doofinder WP and WooCommerce Search 存在跨站请求伪造漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-51678,
